time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,vx,vy,vz,wx,wy,wz
1703.73,1.0996708254957293,-1.1707564518732148,0.23009839604122362,-1.569999999984468,-1.0996708254982843,3.372713798476584e-14,-0.31128664972012554,-0.11301489830850929,-0.509561658082107,-7.726271174495619e-12,0.31128664971998266,1.7346421608138707e-14,-0.025546980627571745,0.13194647586075184,0.1663996872170888,-0.6391115285451923,0.10495930713634906,-0.06419480433887885
1703.79,1.0810012555360995,-1.1775345759988476,0.19953724290068864,-1.5699999999849226,-1.0810012555386572,3.4295369210727243e-14,-0.3121375621261513,-0.11332382829069207,-0.5109530268472501,-7.774204457272615e-12,0.31213756212633176,1.5544423387359174e-14,-0.018030915649914794,0.13699333323318064,0.1619078419574271,-0.6353369946881549,0.12558415916063947,-0.05756232428953587
1703.84,1.065390456468395,-1.1832021909471657,0.17398319591994083,-1.5699999999853198,-1.0653904564709373,3.4295336901502496e-14,-0.3122597213384593,-0.11336817908849024,-0.5111522856696368,-8.40036053955176e-12,0.3122597213388482,-1.1330996904646007e-15,-0.010916967043686436,0.14128240024397692,0.15751436948452494,-0.6312985190802841,0.14473723826823276,-0.05174289501773769
1703.89,1.049775155112977,-1.1888714404840437,0.14842180507597044,-1.569999999985727,-1.0497751551154944,3.427361496518685e-14,-0.3123318551316859,-0.11339436779113997,-0.511269946012185,-8.665413059414512e-12,0.3123318551323129,-1.3974281801165667e-15,-0.0042687589740236925,0.14441457784504427,0.15280571340033386,-0.6251510408311892,0.16179493956310942,-0.046509012558216
1703.94,1.0341776941189846,-1.1945342129470575,0.12288963330667604,-1.5699999999861438,-1.0341776941214669,3.443715840612934e-14,-0.3126022151629762,-0.11349252398166497,-0.5117122627415764,-9.067597150566598e-12,0.31260221516383124,-3.718705031408032e-15,0.002458778807297184,0.14697660922935274,0.14768001948117668,-0.6175633597073366,0.1785450101285827,-0.04146734120313209
1704.0,1.0154754229315817,-1.201324209493121,0.09227507244806635,-1.569999999986663,-1.0154754229340053,3.487956601840988e-14,-0.3130897805937022,-0.11366953818320762,-0.5125102124236356,-9.14356351050527e-12,0.3130897805947637,1.6173748538378385e-14,0.009911502684929966,0.14946147706956323,0.1419313102601234,-0.6090379301066553,0.19694556758738777,-0.036248083148142436
1704.06,0.9967579336121593,-1.2081197310935488,0.061635607421151976,-1.5699999999872145,-0.9967579336145133,3.5131153397811667e-14,-0.3134082556686688,-0.11378516289251438,-0.5130314491265653,-9.185525170346542e-12,0.31340825566994995,4.221693524278369e-14,0.018122308221497272,0.1519771265226986,0.1356916953065144,-0.6002512661914174,0.21730242801120997,-0.03100887466444818
1704.11,0.9811003019903196,-1.2138043489439014,0.03600495831649393,-1.5699999999877132,-0.9811003019926027,3.4327185286109134e-14,-0.3130100531683534,-0.1136405925598749,-0.5123795732481152,-1.0448935662023262e-11,0.31301005316992825,-8.168433377614415e-15,0.025800370448902526,0.15437769165543344,0.13018668446549492,-0.5936246867071863,0.23674352937894938,-0.02664032133475594
1704.16,0.9654573464800119,-1.2194836385244971,0.010398334684096022,-1.5699999999882237,-0.9654573464822143,3.382044090007287e-14,-0.31277491857391937,-0.11355522522385117,-0.5119946470600873,-1.0769766372112355e-11,0.31277491857571416,-5.741772075157359e-15,0.03269555023878419,0.15542901317134283,0.12434732232621097,-0.5841793323179141,0.25322530908400304,-0.02279745874801169
1704.21,0.949823057066804,-1.2251597818151005,-0.015194102147226685,-1.5699999999887484,-0.9498230570689148,3.345318969449804e-14,-0.31263607394724874,-0.11350481666592703,-0.5117673519960767,-1.1095420697666836e-11,0.3126360739492641,-4.975837450404974e-15,0.03957491010523136,0.15618171166130063,0.11842196302381704,-0.5745630613727492,0.2696478598887448,-0.01925753265018567
1704.26,0.9341938848972728,-1.2308340672529416,-0.04077816181441505,-1.5699999999892886,-0.9341938848992808,3.3139214069484927e-14,-0.3125540875836519,-0.11347505091685826,-0.5116331365343347,-1.1415753108437454e-11,0.3125540875858771,-5.167144923740041e-15,0.04642333334070301,0.15660973401355338,0.11238825161669082,-0.5646693336634818,0.2859705217703931,-0.016014395644412198
1704.31,0.918567734408958,-1.2365072556473184,-0.06635727484997878,-1.5699999999898433,-0.9185677344108552,3.283224000526129e-14,-0.31250567545578745,-0.11345747453994913,-0.5115538836467783,-1.1719255340464363e-11,0.31250567545824665,-5.740037351681382e-15,0.05322368805409716,0.15669769057607572,0.10623624553378289,-0.5544388917889447,0.302160355499538,-0.013066118617755675
1704.36,0.9029433681931884,-1.2421797962485113,-0.0919334669490519,-1.569999999990411,-0.9029433681949621,3.2508527160537055e-14,-0.312477088578416,-0.11344709586536152,-0.5115070856094919,-1.1995728195490774e-11,0.3124770885810855,-6.626752098448652e-15,0.05995795428893599,0.15643704269551323,0.09996323513341553,-0.5438404690025533,0.31818983627229686,-0.010412893976549967
1704.41,0.8873200555725123,-1.2478519543343158,-0.11750793426434648,-1.5699999999909917,-0.8873200555741528,3.21573753272316e-14,-0.31246020831319704,-0.11344096736197706,-0.5114794518365834,-1.2247859844383147e-11,0.3124602083160708,-7.374417916594656e-15,0.06660779718780734,0.15582377455932206,0.09357075423892901,-0.5328594740712765,0.33403520181675284,-0.008055906664174143
